publish_date,entities
"March 30, 2017","[{""text"": ""United States of America"", ""label"": ""ORG""}, {""text"": ""United Kingdom"", ""label"": ""LOC""}, {""text"": ""Norway"", ""label"": ""LOC""}, {""text"": ""Troika Norway"", ""label"": ""ORG""}, {""text"": ""United Kingdom"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""African Union au Intergovernmental Authority on Development IGAD"", ""label"": ""ORG""}, {""text"": ""United Nations"", ""label"": ""ORG""}, {""text"": ""South Sudan"", ""label"": ""LOC""}, {""text"": ""sudan"", ""label"": ""LOC""}, {""text"": ""Sudan People ' s Liberation Movement"", ""label"": ""ORG""}, {""text"": ""Opposition"", ""label"": ""ORG""}, {""text"": ""Troika"", ""label"": ""ORG""}, {""text"": ""Kiir"", ""label"": ""PER""}, {""text"": ""Troika"", ""label"": ""ORG""}, {""text"": ""South Sudan"", ""label"": ""LOC""}, {""text"": ""South Sudan"", ""label"": ""LOC""}, {""text"": ""Troika"", ""label"": ""ORG""}, {""text"": ""South Sudanese"", ""label"": ""MISC""}, {""text"": ""Kiir"", ""label"": ""PER""}, {""text"": ""Agreement"", ""label"": ""MISC""}, {""text"": ""Resolution of the Conflict"", ""label"": ""MISC""}, {""text"": ""Republic of South Sudan"", ""label"": ""LOC""}, {""text"": ""Troika"", ""label"": ""ORG""}, {""text"": ""Alpha Konare"", ""label"": ""PER""}, {""text"": ""UN"", ""label"": ""ORG""}, {""text"": ""Nicholas Haysom"", ""label"": ""PER""}, {""text"": ""Joint Monitoring and Evaluation Commission"", ""label"": ""ORG""}, {""text"": ""Troika"", ""label"": ""ORG""}, {""text"": ""UN Mission"", ""label"": ""ORG""}, {""text"": ""Republic of South Sudan"", ""label"": ""LOC""}, {""text"": ""Regional Protection Force"", ""label"": ""ORG""}, {""text"": ""Troika"", ""label"": ""ORG""}, {""text"": ""AU"", ""label"": ""ORG""}, {""text"": ""Hybrid Court"", ""label"": ""ORG""}, {""text"": ""South Sudan"", ""label"": ""LOC""}]"
"December 19, 2017","[{""text"": ""Rex W. Tillerson"", ""label"": ""PER""}, {""text"": ""State Ottawa Canada"", ""label"": ""ORG""}, {""text"": ""Canada"", ""label"": ""LOC""}, {""text"": ""America"", ""label"": ""LOC""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""Canada"", ""label"": ""LOC""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""Civil Service"", ""label"": ""ORG""}, {""text"": ""Foreign Service"", ""label"": ""ORG""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""MedEvac"", ""label"": ""ORG""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""God"", ""label"": ""PER""}]"
"September 21, 2018","[{""text"": ""Nauert Department"", ""label"": ""ORG""}, {""text"": ""Washington"", ""label"": ""LOC""}, {""text"": ""Tran Dai Quang"", ""label"": ""PER""}, {""text"": ""Vietnam"", ""label"": ""LOC""}, {""text"": ""Quang"", ""label"": ""PER""}, {""text"": ""Vietnam"", ""label"": ""LOC""}, {""text"": ""Quang"", ""label"": ""PER""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Vietnam"", ""label"": ""LOC""}, {""text"": ""Indo Pacific"", ""label"": ""LOC""}, {""text"": ""Vietnam"", ""label"": ""LOC""}]"
"June 24, 2018","[{""text"": ""Michael R. Pompeo"", ""label"": ""PER""}, {""text"": ""State Via Telephone Washington DC"", ""label"": ""ORG""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""Civil Service"", ""label"": ""ORG""}, {""text"": ""Capitol Hill"", ""label"": ""LOC""}, {""text"": ""Singapore"", ""label"": ""LOC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""North Korea"", ""label"": ""LOC""}, {""text"": ""Kim Jong un"", ""label"": ""PER""}, {""text"": ""Mattis"", ""label"": ""PER""}, {""text"": ""North Koreans"", ""label"": ""MISC""}, {""text"": ""Singapore"", ""label"": ""LOC""}, {""text"": ""North Korea"", ""label"": ""LOC""}, {""text"": ""CIA"", ""label"": ""ORG""}, {""text"": ""Pyongyang"", ""label"": ""LOC""}, {""text"": ""Kim"", ""label"": ""PER""}, {""text"": ""North Korea"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""North Korea"", ""label"": ""LOC""}, {""text"": ""North Korean"", ""label"": ""MISC""}, {""text"": ""Kim Jong un"", ""label"": ""PER""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""UK"", ""label"": ""LOC""}, {""text"": ""Europeans"", ""label"": ""MISC""}, {""text"": ""Canada"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Germany"", ""label"": ""LOC""}, {""text"": ""European"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""America"", ""label"": ""LOC""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""European"", ""label"": ""MISC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""Chrystia Freeland"", ""label"": ""PER""}, {""text"": ""France"", ""label"": ""LOC""}, {""text"": ""Boris"", ""label"": ""PER""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Putin"", ""label"": ""PER""}, {""text"": ""Putin"", ""label"": ""PER""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""National Intelligence Coats"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Bolton"", ""label"": ""PER""}, {""text"": ""Sergey Lavrov"", ""label"": ""PER""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""Trump"", ""label"": ""PER""}, {""text"": ""Putin"", ""label"": ""PER""}, {""text"": ""Russians"", ""label"": ""MISC""}, {""text"": ""Europeans"", ""label"": ""MISC""}, {""text"": ""Britain"", ""label"": ""LOC""}, {""text"": ""Trump"", ""label"": ""PER""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""Russians"", ""label"": ""MISC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""JCPOA"", ""label"": ""ORG""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""Treasury"", ""label"": ""ORG""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Islamic Republic"", ""label"": ""LOC""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Belgium"", ""label"": ""LOC""}, {""text"": ""Singapore"", ""label"": ""LOC""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Trump"", ""label"": ""ORG""}, {""text"": ""nauert"", ""label"": ""PER""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Trump"", ""label"": ""MISC""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""Northern Triangle"", ""label"": ""ORG""}, {""text"": ""Mexico"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Central American"", ""label"": ""MISC""}]"
"April 24, 2017","[{""text"": ""Mark C. Toner"", ""label"": ""PER""}, {""text"": ""Washington DC"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Rex Tillerson"", ""label"": ""PER""}, {""text"": ""New York City"", ""label"": ""LOC""}, {""text"": ""United Nations Security Council"", ""label"": ""ORG""}, {""text"": ""D.P.R.K."", ""label"": ""MISC""}, {""text"": ""Security Council"", ""label"": ""ORG""}, {""text"": ""Security Council"", ""label"": ""ORG""}, {""text"": ""Tillerson"", ""label"": ""PER""}, {""text"": ""New York"", ""label"": ""LOC""}, {""text"": ""Twitter"", ""label"": ""ORG""}, {""text"": ""Department"", ""label"": ""ORG""}, {""text"": ""Flickr"", ""label"": ""ORG""}]"
"December 14, 2017","[{""text"": ""Spokesperson Washington DC"", ""label"": ""ORG""}, {""text"": ""Law Enforcement Coordination Group"", ""label"": ""ORG""}, {""text"": ""Hizballah"", ""label"": ""ORG""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""Middle East South America"", ""label"": ""LOC""}, {""text"": ""Europe Africa Southeast Asia"", ""label"": ""LOC""}, {""text"": ""North America"", ""label"": ""LOC""}, {""text"": ""Europol"", ""label"": ""ORG""}, {""text"": ""INTERPOL"", ""label"": ""ORG""}, {""text"": ""Hizballah"", ""label"": ""ORG""}, {""text"": ""Hizballah"", ""label"": ""ORG""}, {""text"": ""Hizballah"", ""label"": ""ORG""}, {""text"": ""U.S. State Department Justice Department Federal Bureau of Investigation National Counterterrorism Center and Department of Homeland Security"", ""label"": ""ORG""}, {""text"": ""LECG"", ""label"": ""ORG""}]"
"June 7, 2018","[{""text"": ""Nauert Department"", ""label"": ""ORG""}, {""text"": ""Washington"", ""label"": ""LOC""}, {""text"": ""Nicaragua"", ""label"": ""LOC""}, {""text"": ""Mike Pompeo"", ""label"": ""PER""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Nicaragua"", ""label"": ""LOC""}, {""text"": ""National Police"", ""label"": ""ORG""}, {""text"": ""Ministry of Health"", ""label"": ""ORG""}, {""text"": ""Nicaragua"", ""label"": ""LOC""}, {""text"": ""Managua Leon Esteli"", ""label"": ""LOC""}, {""text"": ""Matagalpa"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Nicaraguan"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}]"
"April 12, 2019","[{""text"": ""AMPUERO"", ""label"": ""ORG""}, {""text"": ""Michael Pompeo"", ""label"": ""PER""}, {""text"": ""Sebastian Pinera"", ""label"": ""PER""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Pinera"", ""label"": ""PER""}, {""text"": ""Donald Trump"", ""label"": ""PER""}, {""text"": ""APEC Today"", ""label"": ""ORG""}, {""text"": ""Pinera"", ""label"": ""PER""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""APEC"", ""label"": ""ORG""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Venezuela"", ""label"": ""LOC""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Venezuela"", ""label"": ""LOC""}, {""text"": ""Lima Group"", ""label"": ""ORG""}, {""text"": ""Venezuela"", ""label"": ""LOC""}, {""text"": ""Venezuelans"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Venezuelans"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""America"", ""label"": ""LOC""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""Michael Pompeo"", ""label"": ""PER""}, {""text"": ""South American"", ""label"": ""MISC""}, {""text"": ""Prosur"", ""label"": ""PER""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Sebastian Pinera"", ""label"": ""PER""}, {""text"": ""Buenas"", ""label"": ""PER""}, {""text"": ""Pinera"", ""label"": ""PER""}, {""text"": ""Ampuero"", ""label"": ""PER""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Venezuelan"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Venezuelans"", ""label"": ""MISC""}, {""text"": ""Nicolas Maduro"", ""label"": ""PER""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Lima Group"", ""label"": ""ORG""}, {""text"": ""Pinera"", ""label"": ""PER""}, {""text"": ""Maduro"", ""label"": ""PER""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Juan Guaido"", ""label"": ""PER""}, {""text"": ""Maduro"", ""label"": ""PER""}, {""text"": ""Venezuela"", ""label"": ""LOC""}, {""text"": ""Venezuela"", ""label"": ""LOC""}, {""text"": ""Cucuta Colombia"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Venezuelan"", ""label"": ""MISC""}, {""text"": ""Nicaragua"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Ortega"", ""label"": ""PER""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""OAS"", ""label"": ""ORG""}, {""text"": ""Nicaragua"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""United States Chile Free Trade Agreement"", ""label"": ""ORG""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Small Business Network of Americas"", ""label"": ""ORG""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""APEC"", ""label"": ""ORG""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""APEC Forum"", ""label"": ""ORG""}, {""text"": ""Pinera"", ""label"": ""PER""}, {""text"": ""Prosur"", ""label"": ""PER""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""United States of America"", ""label"": ""LOC""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Chile Council on Science Technology and Innovation"", ""label"": ""ORG""}, {""text"": ""America Crece Initiative Chile"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Visa Waiver Program Chile"", ""label"": ""MISC""}, {""text"": ""Latin America"", ""label"": ""LOC""}, {""text"": ""Chileans"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Americans"", ""label"": ""MISC""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""John Hudson"", ""label"": ""PER""}, {""text"": ""Washington Post"", ""label"": ""ORG""}, {""text"": ""Ampuero"", ""label"": ""PER""}, {""text"": ""Maduro"", ""label"": ""PER""}, {""text"": ""Mexicans"", ""label"": ""MISC""}, {""text"": ""Europeans"", ""label"": ""MISC""}, {""text"": ""Maduro"", ""label"": ""PER""}, {""text"": ""Pompeo"", ""label"": ""PER""}, {""text"": ""China"", ""label"": ""LOC""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""China"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Huawei"", ""label"": ""ORG""}, {""text"": ""Guardian"", ""label"": ""ORG""}, {""text"": ""Saudi"", ""label"": ""MISC""}, {""text"": ""Saud al Qahtani"", ""label"": ""PER""}, {""text"": ""Jamal Khashoggi"", ""label"": ""PER""}, {""text"": ""Qahtani"", ""label"": ""PER""}, {""text"": ""MBS"", ""label"": ""ORG""}, {""text"": ""AMPUERO"", ""label"": ""ORG""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Lima Group"", ""label"": ""ORG""}, {""text"": ""Lima Group"", ""label"": ""ORG""}, {""text"": ""Venezuela"", ""label"": ""LOC""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Lima Group"", ""label"": ""ORG""}, {""text"": ""Venezuela"", ""label"": ""LOC""}, {""text"": ""Maduro"", ""label"": ""PER""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Lima Group"", ""label"": ""ORG""}, {""text"": ""China"", ""label"": ""LOC""}, {""text"": ""Chilean"", ""label"": ""MISC""}, {""text"": ""United States Government"", ""label"": ""ORG""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""China"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""America"", ""label"": ""LOC""}, {""text"": ""Chilean"", ""label"": ""MISC""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""China"", ""label"": ""LOC""}, {""text"": ""China"", ""label"": ""LOC""}, {""text"": ""Chinese"", ""label"": ""MISC""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Xi"", ""label"": ""PER""}, {""text"": ""China"", ""label"": ""LOC""}, {""text"": ""Saud al Qahtani"", ""label"": ""PER""}, {""text"": ""Saud al Qahtani"", ""label"": ""PER""}, {""text"": ""Spanish"", ""label"": ""MISC""}, {""text"": ""Tomas Celedon"", ""label"": ""PER""}, {""text"": ""Radio Bio Bio"", ""label"": ""MISC""}, {""text"": ""Pinera"", ""label"": ""PER""}, {""text"": ""China"", ""label"": ""LOC""}, {""text"": ""Huawei"", ""label"": ""ORG""}, {""text"": ""Pinera"", ""label"": ""PER""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Venezuelan"", ""label"": ""MISC""}, {""text"": ""AMPUERO"", ""label"": ""PER""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Venezuela"", ""label"": ""LOC""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""Lima Group"", ""label"": ""ORG""}, {""text"": ""Lima Group"", ""label"": ""ORG""}, {""text"": ""Pinera"", ""label"": ""PER""}, {""text"": ""China"", ""label"": ""LOC""}, {""text"": ""China"", ""label"": ""LOC""}, {""text"": ""Chile"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Chile"", ""label"": ""LOC""}]"
"December 14, 2020","[{""text"": ""Iranian"", ""label"": ""MISC""}, {""text"": ""Robert A. Bob Levinson"", ""label"": ""PER""}, {""text"": ""Iranian"", ""label"": ""MISC""}, {""text"": ""Levinson"", ""label"": ""PER""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Ministry of Intelligence and Security MOIS"", ""label"": ""ORG""}, {""text"": ""Levinson"", ""label"": ""PER""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Kish Island"", ""label"": ""LOC""}, {""text"": ""Mohammad Baseri"", ""label"": ""PER""}, {""text"": ""Ahmad Khazai"", ""label"": ""PER""}, {""text"": ""MOIS"", ""label"": ""ORG""}, {""text"": ""Levinson"", ""label"": ""PER""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""MOIS"", ""label"": ""ORG""}, {""text"": ""MOIS"", ""label"": ""ORG""}, {""text"": ""E.O"", ""label"": ""ORG""}, {""text"": ""Iranians"", ""label"": ""MISC""}, {""text"": ""Iranian"", ""label"": ""MISC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Levinson"", ""label"": ""PER""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""Levinson"", ""label"": ""PER""}, {""text"": ""Iranian"", ""label"": ""MISC""}, {""text"": ""Levinson"", ""label"": ""PER""}, {""text"": ""Americans"", ""label"": ""MISC""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Levinson"", ""label"": ""PER""}, {""text"": ""Department of the Treasury"", ""label"": ""ORG""}]"
"December 5, 2017","[{""text"": ""Rex W. Tillerson"", ""label"": ""PER""}, {""text"": ""State European Union"", ""label"": ""ORG""}, {""text"": ""Federica Mogherini"", ""label"": ""PER""}, {""text"": ""Belgium"", ""label"": ""LOC""}, {""text"": ""Federica Mogherini"", ""label"": ""PER""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Rex Tillerson"", ""label"": ""PER""}, {""text"": ""Maja"", ""label"": ""PER""}, {""text"": ""Tillerson"", ""label"": ""PER""}, {""text"": ""Brussels"", ""label"": ""LOC""}, {""text"": ""European Union"", ""label"": ""ORG""}, {""text"": ""Trump"", ""label"": ""PER""}, {""text"": ""Pence"", ""label"": ""ORG""}, {""text"": ""European Union"", ""label"": ""ORG""}, {""text"": ""European Union"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Middle East"", ""label"": ""LOC""}, {""text"": ""European Union"", ""label"": ""ORG""}, {""text"": ""Jerusalem"", ""label"": ""LOC""}, {""text"": ""Netanyahu"", ""label"": ""PER""}, {""text"": ""Brussels"", ""label"": ""LOC""}, {""text"": ""Abbas"", ""label"": ""PER""}, {""text"": ""Quartet"", ""label"": ""ORG""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""European Union"", ""label"": ""ORG""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""European"", ""label"": ""MISC""}, {""text"": ""European Union"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""IAEA"", ""label"": ""ORG""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Middle East"", ""label"": ""LOC""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Geneva"", ""label"": ""LOC""}, {""text"": ""UN Security Council"", ""label"": ""ORG""}, {""text"": ""Tillerson"", ""label"": ""PER""}, {""text"": ""Brussels"", ""label"": ""LOC""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Syrian"", ""label"": ""MISC""}, {""text"": ""UN"", ""label"": ""ORG""}, {""text"": ""Geneva"", ""label"": ""LOC""}, {""text"": ""UN"", ""label"": ""ORG""}, {""text"": ""Geneva"", ""label"": ""LOC""}, {""text"": ""Western Balkans"", ""label"": ""LOC""}, {""text"": ""European Union"", ""label"": ""ORG""}, {""text"": ""EU"", ""label"": ""ORG""}, {""text"": ""Korean Peninsula"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Middle East"", ""label"": ""LOC""}, {""text"": ""Libya"", ""label"": ""LOC""}, {""text"": ""European Union"", ""label"": ""ORG""}, {""text"": ""UN"", ""label"": ""ORG""}, {""text"": ""Tillerson"", ""label"": ""PER""}, {""text"": ""Brussels"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""European"", ""label"": ""MISC""}, {""text"": ""European"", ""label"": ""MISC""}, {""text"": ""America"", ""label"": ""LOC""}, {""text"": ""European Union"", ""label"": ""ORG""}, {""text"": ""Atlantic"", ""label"": ""LOC""}, {""text"": ""North Korea"", ""label"": ""LOC""}, {""text"": ""European"", ""label"": ""MISC""}, {""text"": ""North Korea"", ""label"": ""LOC""}, {""text"": ""Korean Peninsula"", ""label"": ""LOC""}, {""text"": ""North Korea"", ""label"": ""LOC""}, {""text"": ""ISIS"", ""label"": ""ORG""}, {""text"": ""ISIS"", ""label"": ""ORG""}, {""text"": ""Iraq"", ""label"": ""LOC""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""ISIS"", ""label"": ""ORG""}, {""text"": ""ISIS"", ""label"": ""ORG""}, {""text"": ""Iraq"", ""label"": ""LOC""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""JCPOA"", ""label"": ""ORG""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""JCPOA"", ""label"": ""ORG""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Yemen"", ""label"": ""LOC""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Houthis"", ""label"": ""MISC""}, {""text"": ""Yemen"", ""label"": ""LOC""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Hizballah"", ""label"": ""ORG""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""European"", ""label"": ""MISC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""EU"", ""label"": ""ORG""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""European"", ""label"": ""MISC""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""UN Security Council"", ""label"": ""ORG""}, {""text"": ""ISIS"", ""label"": ""ORG""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Geneva"", ""label"": ""LOC""}, {""text"": ""UN"", ""label"": ""ORG""}, {""text"": ""Staffan de Mistura"", ""label"": ""PER""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Syrian"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}]"
