publish_date,entities
"May 12, 2023","[{""text"": ""Wendy R Sherman"", ""label"": ""PER""}, {""text"": ""Department"", ""label"": ""ORG""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""Department of State"", ""label"": ""ORG""}, {""text"": ""Wendy"", ""label"": ""PER""}, {""text"": ""Wendy"", ""label"": ""PER""}, {""text"": ""Biden"", ""label"": ""PER""}, {""text"": ""Wendy"", ""label"": ""PER""}, {""text"": ""America"", ""label"": ""LOC""}, {""text"": ""Wendy"", ""label"": ""PER""}, {""text"": ""Indo Pacific"", ""label"": ""LOC""}, {""text"": ""Republic"", ""label"": ""ORG""}, {""text"": ""of Korea"", ""label"": ""LOC""}, {""text"": ""Japan"", ""label"": ""ORG""}, {""text"": ""European Union"", ""label"": ""ORG""}, {""text"": ""Department"", ""label"": ""ORG""}, {""text"": ""People ' s"", ""label"": ""ORG""}, {""text"": ""Republic of China"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""Asia"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Wendy"", ""label"": ""PER""}, {""text"": ""Affairs"", ""label"": ""ORG""}, {""text"": ""Wendy"", ""label"": ""PER""}]"
"July 9, 2021","[{""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Mongolia"", ""label"": ""LOC""}, {""text"": ""Mongolia"", ""label"": ""LOC""}, {""text"": ""Naadam"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Mongolia"", ""label"": ""LOC""}, {""text"": ""COVID"", ""label"": ""MISC""}, {""text"": ""-"", ""label"": ""MISC""}, {""text"": ""19"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Mongolian"", ""label"": ""MISC""}, {""text"": ""Mongolia"", ""label"": ""LOC""}]"
"August 9, 2021","[{""text"": ""Belarus"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Alyaksandr Lukashenka"", ""label"": ""PER""}, {""text"": ""Belarusians"", ""label"": ""MISC""}, {""text"": ""Belarusian"", ""label"": ""MISC""}, {""text"": ""Belarus"", ""label"": ""LOC""}, {""text"": ""US Department of the TreasuryOffice of Foreign Assets Control OFAC"", ""label"": ""ORG""}, {""text"": ""Belarus"", ""label"": ""LOC""}, {""text"": ""Belarusian"", ""label"": ""MISC""}, {""text"": ""USUnited Kingdom"", ""label"": ""LOC""}, {""text"": ""Canada"", ""label"": ""LOC""}, {""text"": ""European Union"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Lithuania"", ""label"": ""LOC""}, {""text"": ""Poland"", ""label"": ""LOC""}, {""text"": ""Belarusian"", ""label"": ""MISC""}, {""text"": ""Belarus"", ""label"": ""LOC""}, {""text"": ""Lukashenka"", ""label"": ""PER""}, {""text"": ""Belarusian"", ""label"": ""MISC""}, {""text"": ""Belarusian"", ""label"": ""MISC""}, {""text"": ""Belarus"", ""label"": ""LOC""}, {""text"": ""Belarusian"", ""label"": ""MISC""}, {""text"": ""Ryan"", ""label"": ""MISC""}, {""text"": ""Belarusian"", ""label"": ""MISC""}, {""text"": ""EU"", ""label"": ""MISC""}, {""text"": ""Lithuania"", ""label"": ""LOC""}, {""text"": ""Belarus"", ""label"": ""LOC""}, {""text"": ""Belarusian"", ""label"": ""MISC""}, {""text"": ""Olympia"", ""label"": ""MISC""}, {""text"": ""Poland"", ""label"": ""LOC""}, {""text"": ""United"", ""label"": ""LOC""}]"
"November 10, 2021","[{""text"": ""Biden"", ""label"": ""PER""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Global Fund"", ""label"": ""ORG""}, {""text"": ""Tuberculosis"", ""label"": ""MISC""}, {""text"": ""Malaria"", ""label"": ""ORG""}, {""text"": ""Global Fund"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Global Fund"", ""label"": ""ORG""}, {""text"": ""US CongressUSGlobal Fund"", ""label"": ""ORG""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""COVID"", ""label"": ""MISC""}, {""text"": ""-"", ""label"": ""MISC""}, {""text"": ""19"", ""label"": ""MISC""}, {""text"": ""The Global Fund"", ""label"": ""ORG""}, {""text"": ""Malaria"", ""label"": ""ORG""}, {""text"": ""InitiativeI"", ""label"": ""MISC""}, {""text"": ""COVID"", ""label"": ""MISC""}, {""text"": ""19"", ""label"": ""MISC""}, {""text"": ""Global Fund"", ""label"": ""ORG""}, {""text"": ""USGlobal Fund"", ""label"": ""LOC""}, {""text"": ""USUnited States"", ""label"": ""LOC""}, {""text"": ""Global Fund"", ""label"": ""ORG""}]"
"December 13, 2022","[{""text"": ""Antony J Blinken"", ""label"": ""PER""}, {""text"": ""Partnership Opportunity"", ""label"": ""MISC""}, {""text"": ""Accra Ghana"", ""label"": ""LOC""}, {""text"": ""Accra"", ""label"": ""LOC""}, {""text"": ""USWest Africa"", ""label"": ""LOC""}, {""text"": ""US-"", ""label"": ""LOC""}, {""text"": ""Africa Leaders Summit"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""African"", ""label"": ""MISC""}, {""text"": ""US Department of StateOffice of Global Partnerships"", ""label"": ""ORG""}, {""text"": ""GP"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""POD"", ""label"": ""ORG""}, {""text"": ""Ghanaian"", ""label"": ""MISC""}, {""text"": ""POD"", ""label"": ""ORG""}, {""text"": ""climate Kic New York City"", ""label"": ""ORG""}, {""text"": ""LinkedIn"", ""label"": ""ORG""}, {""text"": ""Connecting"", ""label"": ""MISC""}, {""text"": ""Climate Entrepreneurs CCE"", ""label"": ""MISC""}, {""text"": ""POD"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Ghana"", ""label"": ""LOC""}, {""text"": ""USAfrica"", ""label"": ""MISC""}, {""text"": ""Leaders Summit"", ""label"": ""ORG""}, {""text"": ""Ghana"", ""label"": ""LOC""}, {""text"": ""Ghana"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Africa"", ""label"": ""LOC""}, {""text"": ""Department"", ""label"": ""ORG""}, {""text"": ""State"", ""label"": ""ORG""}, {""text"": ""Scotland"", ""label"": ""LOC""}]"
"November 1, 2022","[{""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""United Arab Emirates"", ""label"": ""LOC""}, {""text"": ""Abu Dhabi"", ""label"": ""LOC""}, {""text"": ""Partnership for Accelerating Clean Energy"", ""label"": ""MISC""}, {""text"": ""PACE"", ""label"": ""ORG""}, {""text"": ""UAE"", ""label"": ""LOC""}, {""text"": ""USClimate"", ""label"": ""LOC""}, {""text"": ""John Kerry"", ""label"": ""PER""}, {""text"": ""uae"", ""label"": ""ORG""}, {""text"": ""Ahmed Al Jaber"", ""label"": ""PER""}, {""text"": ""Middle East"", ""label"": ""LOC""}, {""text"": ""Abu Dhabi"", ""label"": ""LOC""}, {""text"": ""Agriculture Innovation Mission for Climate"", ""label"": ""ORG""}, {""text"": ""The"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""UAE"", ""label"": ""LOC""}, {""text"": ""sheikh Mohamed bin Zayed Al Nahyan"", ""label"": ""PER""}, {""text"": ""Amos Hochstein"", ""label"": ""PER""}]"
"October 7, 2023","[{""text"": ""Matthew Miller"", ""label"": ""PER""}, {""text"": ""Antony J Blinken"", ""label"": ""PER""}, {""text"": ""Palestinian Authority"", ""label"": ""ORG""}, {""text"": ""Mahmoud Abbas"", ""label"": ""PER""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Hamas"", ""label"": ""ORG""}, {""text"": ""Israel"", ""label"": ""LOC""}, {""text"": ""Palestinian Authority"", ""label"": ""ORG""}, {""text"": ""West Bank"", ""label"": ""LOC""}]"
"January 19, 2023","[{""text"": ""Ned Price"", ""label"": ""PER""}, {""text"": ""Antony J Blinken"", ""label"": ""PER""}, {""text"": ""Swedish"", ""label"": ""MISC""}, {""text"": ""Tobias Billstrom"", ""label"": ""PER""}, {""text"": ""Transatlantic"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Sweden"", ""label"": ""LOC""}, {""text"": ""USSweden"", ""label"": ""LOC""}, {""text"": ""Finland"", ""label"": ""LOC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""USSweden"", ""label"": ""LOC""}, {""text"": ""Finland"", ""label"": ""LOC""}, {""text"": ""Alliance The United States"", ""label"": ""ORG""}, {""text"": ""Sweden"", ""label"": ""LOC""}, {""text"": ""Council of the European Union"", ""label"": ""ORG""}]"
"February 18, 2023","[{""text"": ""Ned Price"", ""label"": ""PER""}, {""text"": ""Antony J Blinken"", ""label"": ""PER""}, {""text"": ""Ukrainian"", ""label"": ""MISC""}, {""text"": ""Dmytro Kuleba"", ""label"": ""PER""}, {""text"": ""Munich"", ""label"": ""LOC""}, {""text"": ""Germany"", ""label"": ""LOC""}, {""text"": ""Munich Security Conference"", ""label"": ""MISC""}, {""text"": ""USUkraine"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""United Nations OSCE"", ""label"": ""ORG""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Biden"", ""label"": ""PER""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}]"
"September 8, 2022","[{""text"": ""Antony J Blinken"", ""label"": ""PER""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Brussels"", ""label"": ""LOC""}, {""text"": ""kyiv"", ""label"": ""LOC""}, {""text"": ""Volodymyr Zelenskyy"", ""label"": ""PER""}, {""text"": ""Dmytro Kuleba"", ""label"": ""PER""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Blinken"", ""label"": ""PER""}, {""text"": ""Congress"", ""label"": ""ORG""}, {""text"": ""FMF"", ""label"": ""ORG""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Allies"", ""label"": ""MISC""}, {""text"": ""Administration"", ""label"": ""ORG""}, {""text"": ""European Allies"", ""label"": ""MISC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Allies"", ""label"": ""MISC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Ukrainian"", ""label"": ""MISC""}, {""text"": ""Presidential"", ""label"": ""MISC""}, {""text"": ""Drawdown Authority"", ""label"": ""ORG""}, {""text"": ""Kyiv"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Children ' s National Hospital"", ""label"": ""LOC""}, {""text"": ""Irpin"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Brussels"", ""label"": ""LOC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""Jens Stoltenberg"", ""label"": ""PER""}, {""text"": ""North Atlantic Council"", ""label"": ""ORG""}, {""text"": ""Blinken"", ""label"": ""PER""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""NATO Allies"", ""label"": ""ORG""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Alliance"", ""label"": ""ORG""}, {""text"": ""Russia"", ""label"": ""LOC""}]"
"August 9, 2022","[{""text"": ""Belarus"", ""label"": ""LOC""}, {""text"": ""Belarusian"", ""label"": ""MISC""}, {""text"": ""Lukashenka"", ""label"": ""MISC""}, {""text"": ""Belarusian"", ""label"": ""MISC""}, {""text"": ""Belarusian"", ""label"": ""MISC""}, {""text"": ""Belarusians"", ""label"": ""MISC""}, {""text"": ""Belarusian"", ""label"": ""MISC""}, {""text"": ""Lukashenka"", ""label"": ""PER""}, {""text"": ""Belarusian"", ""label"": ""MISC""}, {""text"": ""Belarusian"", ""label"": ""MISC""}, {""text"": ""Belarus"", ""label"": ""LOC""}, {""text"": ""Presidential Proclamation"", ""label"": ""MISC""}, {""text"": ""Ministry"", ""label"": ""ORG""}, {""text"": ""Interior State Security CommitteeGB"", ""label"": ""ORG""}, {""text"": ""Central Election Commission"", ""label"": ""ORG""}, {""text"": ""General ' s Office Central Office of the Investigative Committee"", ""label"": ""ORG""}, {""text"": ""Ministry of Transport and Communication Main Directorate for Combatting Organized Crime and Corruption gubopik"", ""label"": ""ORG""}, {""text"": ""National State TV and Radio Company belteleradio"", ""label"": ""ORG""}, {""text"": ""Second"", ""label"": ""ORG""}, {""text"": ""Air Force"", ""label"": ""ORG""}, {""text"": ""Air Defense Forces"", ""label"": ""ORG""}, {""text"": ""Parliament"", ""label"": ""ORG""}, {""text"": ""Belarus"", ""label"": ""LOC""}]"
"June 23, 2021","[{""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Antony Blinken"", ""label"": ""PER""}, {""text"": ""Libya"", ""label"": ""LOC""}, {""text"": ""Tony Blinken"", ""label"": ""PER""}, {""text"": ""Libya"", ""label"": ""LOC""}, {""text"": ""Libya"", ""label"": ""LOC""}, {""text"": ""Libya"", ""label"": ""LOC""}, {""text"": ""Africa"", ""label"": ""LOC""}, {""text"": ""Africa"", ""label"": ""LOC""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""Joe Biden"", ""label"": ""PER""}, {""text"": ""G7 Summit"", ""label"": ""MISC""}, {""text"": ""Cornwall"", ""label"": ""LOC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""Brussels"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""China"", ""label"": ""LOC""}, {""text"": ""Biden"", ""label"": ""PER""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""Putin"", ""label"": ""PER""}, {""text"": ""Chinese"", ""label"": ""MISC""}, {""text"": ""Alaska"", ""label"": ""LOC""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""Germany"", ""label"": ""LOC""}, {""text"": ""America"", ""label"": ""LOC""}]"
"June 24, 2023","[{""text"": ""USVictoria Nuland"", ""label"": ""LOC""}, {""text"": ""Turkishurak akcapar"", ""label"": ""MISC""}, {""text"": ""TurkiyesWashington Turkiye"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Turkiye"", ""label"": ""PER""}, {""text"": ""us-ki"", ""label"": ""MISC""}, {""text"": ""Turkiye"", ""label"": ""PER""}, {""text"": ""F"", ""label"": ""MISC""}, {""text"": ""-"", ""label"": ""MISC""}, {""text"": ""16"", ""label"": ""MISC""}, {""text"": ""NATO Summit"", ""label"": ""MISC""}, {""text"": ""Vilnius Lithuania"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Turkiye"", ""label"": ""PER""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""Finland"", ""label"": ""LOC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""Alliance"", ""label"": ""ORG""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""Turkiye Finland"", ""label"": ""PER""}, {""text"": ""Sweden"", ""label"": ""LOC""}, {""text"": ""Sweden"", ""label"": ""LOC""}, {""text"": ""Alliance The Eastern"", ""label"": ""ORG""}, {""text"": ""Mediterraneanye"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""UN"", ""label"": ""ORG""}, {""text"": ""United"", ""label"": ""LOC""}, {""text"": ""States"", ""label"": ""ORG""}, {""text"": ""UN"", ""label"": ""ORG""}, {""text"": ""United"", ""label"": ""LOC""}]"
"December 29, 2022","[{""text"": ""African Union"", ""label"": ""ORG""}, {""text"": ""Monitoring Verification and Compliance Mission"", ""label"": ""ORG""}, {""text"": ""Mekele"", ""label"": ""LOC""}, {""text"": ""Ethiopia"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""COHA"", ""label"": ""ORG""}, {""text"": ""Tigray People ' s Liberation Front"", ""label"": ""ORG""}, {""text"": ""Eritrean"", ""label"": ""MISC""}, {""text"": ""COHA"", ""label"": ""ORG""}, {""text"": ""au"", ""label"": ""ORG""}, {""text"": ""High Level Panel"", ""label"": ""ORG""}, {""text"": ""AU"", ""label"": ""ORG""}, {""text"": ""COHA"", ""label"": ""MISC""}, {""text"": ""Ethiopians"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""AU"", ""label"": ""ORG""}]"
"June 7, 2022","[{""text"": ""MS"", ""label"": ""ORG""}, {""text"": ""BILL CHAVEZ"", ""label"": ""ORG""}, {""text"": ""Rebecca Bill Chavez"", ""label"": ""PER""}, {""text"": ""Inter American Dialogue"", ""label"": ""ORG""}, {""text"": ""Garcetti"", ""label"": ""PER""}, {""text"": ""Laughter"", ""label"": ""PER""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Latin America"", ""label"": ""LOC""}, {""text"": ""Caribbean"", ""label"": ""LOC""}, {""text"": ""BLINKEN"", ""label"": ""PER""}, {""text"": ""Rebecca"", ""label"": ""PER""}, {""text"": ""Inter American Dialogue"", ""label"": ""ORG""}, {""text"": ""City of"", ""label"": ""LOC""}, {""text"": ""Los Angeles"", ""label"": ""LOC""}, {""text"": ""Americas"", ""label"": ""LOC""}, {""text"": ""Denver"", ""label"": ""LOC""}, {""text"": ""Denver"", ""label"": ""LOC""}, {""text"": ""United"", ""label"": ""LOC""}]"
"March 19, 2021","[{""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Somalia"", ""label"": ""LOC""}, {""text"": ""Somalia"", ""label"": ""LOC""}, {""text"": ""Somalia"", ""label"": ""LOC""}, {""text"": ""Somalia"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Somali"", ""label"": ""MISC""}, {""text"": ""Somalia"", ""label"": ""LOC""}]"
"February 27, 2022","[{""text"": ""Ned Price"", ""label"": ""PER""}, {""text"": ""Antony J Blinken"", ""label"": ""PER""}, {""text"": ""Canada"", ""label"": ""ORG""}, {""text"": ""France"", ""label"": ""LOC""}, {""text"": ""Germany"", ""label"": ""LOC""}, {""text"": ""Italy Japan"", ""label"": ""LOC""}, {""text"": ""United Kingdom"", ""label"": ""LOC""}, {""text"": ""European Union"", ""label"": ""ORG""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Ukrainian"", ""label"": ""MISC""}, {""text"": ""Kuleba"", ""label"": ""PER""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Ukrainian"", ""label"": ""MISC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Ukrainian"", ""label"": ""MISC""}]"
"September 28, 2023","[{""text"": ""USNorthern Ireland"", ""label"": ""LOC""}, {""text"": ""Joseph P Kennedy"", ""label"": ""PER""}, {""text"": ""Northern Ireland"", ""label"": ""LOC""}, {""text"": ""Thomas P DiNapoli"", ""label"": ""PER""}, {""text"": ""New York"", ""label"": ""LOC""}, {""text"": ""Mark Hartney"", ""label"": ""PER""}, {""text"": ""Breakthrough Energy ventures"", ""label"": ""ORG""}, {""text"": ""John Murphy"", ""label"": ""PER""}, {""text"": ""The Coca Cola Company"", ""label"": ""ORG""}, {""text"": ""Sweeney"", ""label"": ""ORG""}, {""text"": ""Liberty Mutual Insurance"", ""label"": ""ORG""}, {""text"": ""Northern Ireland"", ""label"": ""LOC""}, {""text"": ""Kennedy"", ""label"": ""PER""}, {""text"": ""Biden"", ""label"": ""PER""}, {""text"": ""Belfast"", ""label"": ""LOC""}, {""text"": ""Ulster University"", ""label"": ""ORG""}, {""text"": ""Belfast Good Friday Agreement"", ""label"": ""MISC""}, {""text"": ""USBelfast Good Friday Agreement"", ""label"": ""LOC""}]"
"April 3, 2022","[{""text"": ""Antony Blinken"", ""label"": ""PER""}, {""text"": ""BLINKEN"", ""label"": ""PER""}, {""text"": ""Russians"", ""label"": ""MISC""}, {""text"": ""Kyiv"", ""label"": ""LOC""}, {""text"": ""East"", ""label"": ""LOC""}, {""text"": ""BLINKEN"", ""label"": ""PER""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Kyiv"", ""label"": ""LOC""}, {""text"": ""East"", ""label"": ""LOC""}, {""text"": ""Kyiv"", ""label"": ""LOC""}, {""text"": ""East"", ""label"": ""LOC""}, {""text"": ""Biden"", ""label"": ""PER""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Central"", ""label"": ""LOC""}, {""text"": ""Russians"", ""label"": ""MISC""}, {""text"": ""BLINKEN"", ""label"": ""PER""}, {""text"": ""Chuck"", ""label"": ""PER""}, {""text"": ""Ukrainians"", ""label"": ""MISC""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Putin"", ""label"": ""MISC""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""Russia"", ""label"": ""LOC""}]"
"November 11, 2022","[{""text"": ""United States of America"", ""label"": ""LOC""}, {""text"": ""Angola"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Angola"", ""label"": ""LOC""}, {""text"": ""US-"", ""label"": ""MISC""}, {""text"": ""Africa Leaders Summit"", ""label"": ""MISC""}, {""text"": ""Angola"", ""label"": ""LOC""}]"
"April 17, 2023","[{""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Vladimir Kara Murza"", ""label"": ""PER""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Kara Murza"", ""label"": ""PER""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""Kara Murza"", ""label"": ""PER""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Kara Murza"", ""label"": ""PER""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Aleksey Navalny Ilya Yashin"", ""label"": ""PER""}, {""text"": ""Russia"", ""label"": ""LOC""}]"
"February 9, 2021","[{""text"": ""Ned Price"", ""label"": ""PER""}, {""text"": ""Antony J Blinken"", ""label"": ""PER""}, {""text"": ""Singaporean"", ""label"": ""MISC""}, {""text"": ""Vivian Balakrishnan"", ""label"": ""PER""}, {""text"": ""Blinken"", ""label"": ""PER""}, {""text"": ""Balakrishnan"", ""label"": ""PER""}, {""text"": ""US-"", ""label"": ""LOC""}, {""text"": ""Singapore"", ""label"": ""LOC""}, {""text"": ""Indo Pacific"", ""label"": ""LOC""}, {""text"": ""ASEAN"", ""label"": ""MISC""}, {""text"": ""COVID"", ""label"": ""MISC""}, {""text"": ""-"", ""label"": ""MISC""}, {""text"": ""19"", ""label"": ""MISC""}, {""text"": ""Burma"", ""label"": ""LOC""}]"
"February 22, 2022","[{""text"": ""United States of America"", ""label"": ""LOC""}, {""text"": ""Brunei Darussalam"", ""label"": ""LOC""}, {""text"": ""Brunei"", ""label"": ""LOC""}, {""text"": ""National Day"", ""label"": ""MISC""}, {""text"": ""Treaty of Peace Friendship Commerce and Navigation"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Brunei"", ""label"": ""LOC""}, {""text"": ""Brunei"", ""label"": ""LOC""}, {""text"": ""ASEAN"", ""label"": ""ORG""}, {""text"": ""Indo Pacific"", ""label"": ""LOC""}]"
"April 9, 2021","[{""text"": ""Restore"", ""label"": ""ORG""}, {""text"": ""America"", ""label"": ""LOC""}, {""text"": ""Global"", ""label"": ""ORG""}, {""text"": ""Standing"", ""label"": ""MISC""}, {""text"": ""Biden Harris Administration"", ""label"": ""ORG""}, {""text"": ""Congress"", ""label"": ""ORG""}, {""text"": ""International"", ""label"": ""ORG""}, {""text"": ""Department of State and USAID"", ""label"": ""ORG""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""USAID"", ""label"": ""ORG""}, {""text"": ""China"", ""label"": ""LOC""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""usUSGreen Climate Fund"", ""label"": ""LOC""}, {""text"": ""Department of State and USAID"", ""label"": ""ORG""}, {""text"": ""America"", ""label"": ""LOC""}, {""text"": ""America"", ""label"": ""LOC""}, {""text"": ""United"", ""label"": ""LOC""}, {""text"": ""America"", ""label"": ""LOC""}, {""text"": ""America"", ""label"": ""LOC""}]"
"July 28, 2021","[{""text"": ""USAntony Blinken"", ""label"": ""LOC""}, {""text"": ""CNN"", ""label"": ""ORG""}, {""text"": ""Jaishankar"", ""label"": ""PER""}, {""text"": ""USBLINKEN"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Japan Australia"", ""label"": ""LOC""}, {""text"": ""Indo Pacific"", ""label"": ""LOC""}, {""text"": ""Indo Pacific"", ""label"": ""LOC""}, {""text"": ""COVID"", ""label"": ""MISC""}, {""text"": ""-"", ""label"": ""MISC""}, {""text"": ""19"", ""label"": ""MISC""}, {""text"": ""Chinese"", ""label"": ""MISC""}, {""text"": ""China"", ""label"": ""LOC""}, {""text"": ""China"", ""label"": ""LOC""}, {""text"": ""BLINKEN"", ""label"": ""PER""}, {""text"": ""China"", ""label"": ""LOC""}, {""text"": ""COVID"", ""label"": ""MISC""}, {""text"": ""-"", ""label"": ""MISC""}, {""text"": ""19"", ""label"": ""MISC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""American"", ""label"": ""MISC""}]"
